序号,时间,温度CH1,温度CH2,温度CH3,温度CH4,温度CH5,温度CH6,温度CH7,温度CH8,温度CH9,温度CH10,温度CH11,温度CH12,温度CH13,温度CH14,温度CH15,温度CH16,温度CH17,温度CH18,温度CH19,温度CH20,温度CH21,温度CH22,温度CH23,温度CH24,温度CH25,温度CH26,温度CH27,温度CH28,温度CH29,温度CH30,温度CH31,温度CH32,温度CH33,温度CH34
3001,2024/08/28 11:06:36.817,25.36,25.36,25.35,25.36,25.37,25.38,25.38,25.38,25.36,25.34,25.35,25.36,25.35,25.37,25.37,25.38,25.38,25.36,25.33,25.35,25.34,25.34,25.35,25.36,25.36,25.36,25.37,25.39,25.39,25.40,25.39,25.38,25.37,25.35
3002,2024/08/28 11:06:37.806,25.37,25.35,25.36,25.35,25.36,25.37,25.37,25.38,25.36,25.34,25.35,25.36,25.36,25.36,25.38,25.38,25.38,25.35,25.33,25.34,25.35,25.35,25.35,25.36,25.36,25.35,25.37,25.39,25.39,25.39,25.38,25.37,25.37,25.35
3003,2024/08/28 11:06:38.826,25.36,25.36,25.35,25.35,25.36,25.37,25.37,25.38,25.36,25.35,25.35,25.35,25.35,25.37,25.38,25.39,25.38,25.37,25.34,25.35,25.34,25.35,25.35,25.36,25.35,25.35,25.36,25.39,25.39,25.39,25.38,25.38,25.37,25.36
3004,2024/08/28 11:06:39.840,25.37,25.36,25.35,25.35,25.37,25.37,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.36,25.37,25.37,25.39,25.36,25.35,25.34,25.34,25.34,25.35,25.35,25.36,25.36,25.37,25.39,25.40,25.40,25.38,25.37,25.37,25.35
3005,2024/08/28 11:06:40.818,25.36,25.35,25.35,25.35,25.36,25.37,25.38,25.38,25.37,25.35,25.35,25.36,25.36,25.36,25.37,25.38,25.37,25.36,25.33,25.35,25.34,25.34,25.36,25.35,25.36,25.36,25.37,25.39,25.40,25.38,25.38,25.38,25.37,25.36
3006,2024/08/28 11:06:41.837,25.36,25.36,25.36,25.35,25.36,25.37,25.37,25.37,25.36,25.34,25.35,25.36,25.36,25.36,25.38,25.37,25.38,25.36,25.34,25.35,25.35,25.35,25.34,25.36,25.37,25.36,25.37,25.39,25.39,25.40,25.38,25.38,25.38,25.35
3007,2024/08/28 11:06:42.794,25.37,25.36,25.36,25.36,25.36,25.38,25.37,25.38,25.36,25.34,25.35,25.35,25.35,25.37,25.38,25.38,25.38,25.36,25.34,25.34,25.35,25.34,25.36,25.35,25.37,25.36,25.37,25.39,25.39,25.40,25.39,25.37,25.37,25.35
3008,2024/08/28 11:06:43.824,25.37,25.35,25.35,25.36,25.35,25.37,25.37,25.38,25.36,25.34,25.35,25.35,25.34,25.37,25.38,25.38,25.39,25.36,25.34,25.35,25.35,25.35,25.36,25.36,25.36,25.36,25.37,25.38,25.39,25.39,25.38,25.38,25.37,25.36
3009,2024/08/28 11:06:44.843,25.37,25.35,25.36,25.36,25.35,25.37,25.37,25.38,25.36,25.34,25.34,25.35,25.35,25.36,25.37,25.38,25.39,25.37,25.34,25.35,25.35,25.34,25.35,25.36,25.36,25.35,25.36,25.39,25.38,25.39,25.38,25.37,25.38,25.35
3010,2024/08/28 11:06:45.821,25.37,25.35,25.36,25.36,25.36,25.37,25.37,25.38,25.36,25.34,25.35,25.35,25.36,25.36,25.38,25.38,25.39,25.36,25.34,25.35,25.35,25.35,25.35,25.35,25.36,25.37,25.37,25.39,25.38,25.39,25.38,25.38,25.38,25.35
3011,2024/08/28 11:06:46.798,25.36,25.35,25.36,25.36,25.36,25.37,25.37,25.38,25.36,25.34,25.35,25.35,25.36,25.36,25.38,25.38,25.38,25.36,25.34,25.34,25.35,25.34,25.35,25.36,25.36,25.35,25.37,25.38,25.39,25.38,25.38,25.37,25.37,25.35
3012,2024/08/28 11:06:47.830,25.37,25.35,25.36,25.37,25.36,25.37,25.37,25.38,25.36,25.35,25.35,25.36,25.36,25.36,25.38,25.38,25.38,25.36,25.34,25.34,25.35,25.34,25.36,25.35,25.37,25.36,25.36,25.38,25.39,25.40,25.38,25.37,25.37,25.35
3013,2024/08/28 11:06:48.822,25.36,25.35,25.35,25.35,25.35,25.37,25.37,25.37,25.35,25.33,25.35,25.35,25.35,25.38,25.38,25.38,25.38,25.35,25.34,25.35,25.35,25.35,25.36,25.35,25.37,25.36,25.36,25.39,25.38,25.39,25.38,25.37,25.38,25.35
3014,2024/08/28 11:06:49.814,25.37,25.35,25.35,25.35,25.35,25.38,25.37,25.38,25.35,25.34,25.35,25.36,25.35,25.37,25.37,25.37,25.37,25.36,25.34,25.35,25.35,25.35,25.36,25.35,25.36,25.36,25.37,25.39,25.38,25.38,25.39,25.38,25.38,25.35
3015,2024/08/28 11:06:50.814,25.37,25.35,25.36,25.36,25.36,25.37,25.37,25.38,25.35,25.35,25.35,25.36,25.35,25.36,25.38,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.36,25.36,25.37,25.35,25.36,25.40,25.39,25.40,25.38,25.37,25.38,25.35
3016,2024/08/28 11:06:51.818,25.37,25.34,25.35,25.35,25.36,25.37,25.37,25.37,25.36,25.34,25.35,25.36,25.35,25.36,25.38,25.38,25.38,25.36,25.34,25.34,25.35,25.34,25.36,25.36,25.37,25.36,25.37,25.39,25.39,25.40,25.38,25.38,25.37,25.35
3017,2024/08/28 11:06:52.808,25.36,25.35,25.36,25.35,25.37,25.37,25.37,25.37,25.36,25.36,25.36,25.36,25.36,25.37,25.39,25.37,25.38,25.35,25.34,25.34,25.35,25.35,25.36,25.36,25.36,25.36,25.38,25.39,25.40,25.39,25.38,25.37,25.37,25.35
3018,2024/08/28 11:06:53.822,25.37,25.35,25.36,25.36,25.36,25.37,25.37,25.38,25.36,25.34,25.35,25.36,25.35,25.36,25.37,25.39,25.38,25.37,25.33,25.35,25.35,25.34,25.36,25.36,25.36,25.36,25.37,25.39,25.39,25.39,25.39,25.37,25.37,25.35
3019,2024/08/28 11:06:54.838,25.36,25.35,25.35,25.36,25.36,25.37,25.37,25.38,25.35,25.34,25.35,25.35,25.36,25.37,25.38,25.38,25.37,25.36,25.33,25.34,25.35,25.34,25.36,25.35,25.36,25.36,25.37,25.39,25.39,25.38,25.38,25.38,25.37,25.35
3020,2024/08/28 11:06:55.840,25.37,25.35,25.35,25.37,25.35,25.38,25.38,25.38,25.36,25.35,25.35,25.36,25.35,25.37,25.38,25.37,25.37,25.36,25.34,25.35,25.34,25.34,25.35,25.36,25.37,25.36,25.37,25.39,25.39,25.39,25.38,25.37,25.37,25.35
3021,2024/08/28 11:06:56.842,25.37,25.35,25.36,25.36,25.36,25.38,25.38,25.37,25.36,25.35,25.35,25.35,25.36,25.36,25.38,25.37,25.38,25.36,25.35,25.35,25.35,25.34,25.37,25.36,25.37,25.37,25.38,25.39,25.40,25.38,25.38,25.38,25.37,25.35
3022,2024/08/28 11:06:57.788,25.37,25.36,25.36,25.36,25.37,25.37,25.37,25.38,25.35,25.34,25.35,25.36,25.35,25.37,25.39,25.38,25.38,25.36,25.33,25.35,25.34,25.34,25.36,25.37,25.36,25.38,25.38,25.39,25.40,25.39,25.38,25.37,25.37,25.35
3023,2024/08/28 11:06:58.788,25.37,25.35,25.36,25.37,25.36,25.38,25.38,25.37,25.36,25.34,25.35,25.35,25.35,25.38,25.38,25.39,25.38,25.37,25.33,25.35,25.34,25.34,25.37,25.36,25.37,25.37,25.38,25.39,25.39,25.40,25.38,25.37,25.36,25.36
3024,2024/08/28 11:06:59.800,25.37,25.35,25.36,25.36,25.36,25.37,25.38,25.38,25.36,25.34,25.35,25.36,25.36,25.37,25.38,25.38,25.39,25.37,25.34,25.34,25.35,25.34,25.35,25.36,25.37,25.38,25.38,25.39,25.40,25.39,25.38,25.37,25.37,25.36
3025,2024/08/28 11:07:00.814,25.37,25.36,25.35,25.37,25.36,25.37,25.37,25.38,25.36,25.35,25.36,25.35,25.36,25.37,25.39,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.36,25.36,25.37,25.38,25.38,25.39,25.39,25.39,25.38,25.37,25.37,25.36
3026,2024/08/28 11:07:01.842,25.37,25.35,25.35,25.37,25.36,25.38,25.38,25.38,25.35,25.34,25.35,25.35,25.35,25.37,25.38,25.38,25.38,25.36,25.34,25.35,25.36,25.34,25.36,25.36,25.37,25.38,25.38,25.40,25.39,25.40,25.38,25.38,25.36,25.36
3027,2024/08/28 11:07:02.848,25.37,25.36,25.35,25.36,25.35,25.37,25.38,25.38,25.35,25.35,25.35,25.35,25.36,25.37,25.38,25.38,25.38,25.37,25.34,25.34,25.35,25.36,25.36,25.36,25.37,25.38,25.39,25.39,25.40,25.39,25.39,25.37,25.37,25.35
3028,2024/08/28 11:07:03.809,25.38,25.36,25.35,25.36,25.35,25.38,25.38,25.38,25.36,25.35,25.35,25.36,25.35,25.37,25.38,25.38,25.38,25.36,25.34,25.34,25.35,25.34,25.36,25.36,25.36,25.37,25.38,25.41,25.39,25.40,25.38,25.38,25.37,25.36
3029,2024/08/28 11:07:04.800,25.37,25.35,25.36,25.36,25.35,25.38,25.38,25.38,25.36,25.35,25.35,25.35,25.35,25.37,25.39,25.38,25.39,25.36,25.34,25.34,25.35,25.36,25.36,25.36,25.36,25.36,25.38,25.40,25.40,25.40,25.38,25.37,25.37,25.35
3030,2024/08/28 11:07:05.849,25.37,25.35,25.35,25.36,25.36,25.38,25.38,25.39,25.36,25.35,25.35,25.36,25.34,25.37,25.38,25.38,25.38,25.37,25.35,25.34,25.36,25.35,25.36,25.35,25.37,25.37,25.38,25.39,25.40,25.39,25.38,25.37,25.37,25.36
3031,2024/08/28 11:07:06.848,25.37,25.36,25.36,25.36,25.36,25.38,25.38,25.38,25.36,25.36,25.36,25.35,25.35,25.36,25.38,25.38,25.39,25.36,25.34,25.35,25.35,25.35,25.35,25.35,25.37,25.36,25.37,25.39,25.40,25.40,25.38,25.38,25.37,25.36
3032,2024/08/28 11:07:07.807,25.37,25.36,25.36,25.35,25.36,25.37,25.37,25.38,25.36,25.35,25.35,25.36,25.36,25.37,25.39,25.38,25.39,25.36,25.34,25.35,25.36,25.36,25.35,25.36,25.37,25.36,25.38,25.40,25.39,25.40,25.38,25.38,25.38,25.36
3033,2024/08/28 11:07:08.833,25.37,25.36,25.35,25.36,25.36,25.37,25.37,25.38,25.36,25.35,25.36,25.36,25.35,25.37,25.37,25.38,25.38,25.36,25.35,25.35,25.35,25.35,25.35,25.35,25.37,25.36,25.36,25.39,25.40,25.39,25.37,25.37,25.37,25.37
3034,2024/08/28 11:07:09.827,25.37,25.35,25.35,25.36,25.36,25.37,25.38,25.37,25.36,25.35,25.35,25.36,25.35,25.36,25.39,25.37,25.39,25.36,25.34,25.35,25.35,25.35,25.36,25.36,25.36,25.36,25.37,25.40,25.39,25.40,25.39,25.38,25.37,25.36
3035,2024/08/28 11:07:10.808,25.37,25.34,25.36,25.36,25.36,25.38,25.37,25.37,25.36,25.35,25.36,25.35,25.35,25.36,25.39,25.38,25.38,25.36,25.35,25.35,25.34,25.34,25.35,25.35,25.36,25.37,25.37,25.38,25.39,25.38,25.38,25.37,25.38,25.36
3036,2024/08/28 11:07:11.807,25.36,25.35,25.35,25.37,25.36,25.37,25.37,25.37,25.36,25.34,25.35,25.36,25.35,25.36,25.38,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.36,25.36,25.36,25.37,25.37,25.41,25.39,25.38,25.37,25.36,25.37,25.36
3037,2024/08/28 11:07:12.852,25.37,25.34,25.35,25.36,25.36,25.37,25.36,25.38,25.37,25.35,25.35,25.36,25.36,25.36,25.38,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.35,25.35,25.36,25.36,25.37,25.39,25.39,25.39,25.38,25.37,25.37,25.35
3038,2024/08/28 11:07:13.805,25.36,25.35,25.35,25.36,25.37,25.37,25.38,25.38,25.36,25.35,25.35,25.35,25.35,25.37,25.38,25.37,25.39,25.37,25.35,25.35,25.34,25.34,25.35,25.36,25.37,25.36,25.38,25.39,25.39,25.38,25.38,25.37,25.37,25.36
3039,2024/08/28 11:07:14.804,25.37,25.36,25.36,25.36,25.35,25.36,25.37,25.37,25.36,25.35,25.34,25.35,25.35,25.37,25.37,25.38,25.38,25.37,25.34,25.35,25.35,25.35,25.35,25.35,25.36,25.37,25.37,25.40,25.39,25.38,25.38,25.37,25.37,25.35
3040,2024/08/28 11:07:15.791,25.36,25.36,25.36,25.36,25.36,25.36,25.37,25.38,25.36,25.34,25.35,25.36,25.36,25.37,25.38,25.38,25.38,25.36,25.34,25.35,25.35,25.34,25.35,25.35,25.36,25.37,25.37,25.39,25.39,25.39,25.38,25.37,25.38,25.37
3041,2024/08/28 11:07:16.827,25.37,25.35,25.36,25.36,25.35,25.37,25.38,25.37,25.35,25.35,25.35,25.36,25.35,25.37,25.39,25.37,25.38,25.36,25.34,25.35,25.35,25.35,25.35,25.36,25.36,25.36,25.37,25.39,25.39,25.39,25.38,25.37,25.37,25.37
3042,2024/08/28 11:07:17.816,25.37,25.35,25.35,25.35,25.35,25.37,25.37,25.38,25.35,25.35,25.35,25.35,25.35,25.37,25.39,25.38,25.38,25.36,25.34,25.34,25.35,25.34,25.36,25.35,25.37,25.37,25.38,25.39,25.40,25.39,25.38,25.37,25.38,25.35
3043,2024/08/28 11:07:18.830,25.37,25.36,25.35,25.36,25.36,25.37,25.38,25.38,25.36,25.35,25.35,25.35,25.35,25.37,25.39,25.37,25.38,25.36,25.34,25.35,25.35,25.35,25.35,25.35,25.37,25.36,25.38,25.40,25.39,25.39,25.38,25.37,25.37,25.35
3044,2024/08/28 11:07:19.805,25.37,25.36,25.36,25.35,25.36,25.38,25.37,25.38,25.36,25.35,25.35,25.35,25.36,25.36,25.38,25.38,25.38,25.36,25.35,25.35,25.35,25.35,25.36,25.35,25.37,25.36,25.38,25.39,25.39,25.40,25.38,25.37,25.37,25.36
3045,2024/08/28 11:07:20.799,25.36,25.35,25.36,25.36,25.36,25.38,25.37,25.37,25.36,25.35,25.35,25.35,25.36,25.36,25.38,25.39,25.38,25.36,25.35,25.35,25.36,25.35,25.36,25.35,25.36,25.37,25.38,25.39,25.40,25.40,25.38,25.37,25.37,25.36
3046,2024/08/28 11:07:21.822,25.38,25.35,25.36,25.36,25.35,25.38,25.37,25.38,25.37,25.36,25.35,25.35,25.34,25.37,25.39,25.37,25.38,25.36,25.35,25.35,25.35,25.34,25.35,25.35,25.36,25.36,25.39,25.39,25.40,25.39,25.38,25.37,25.37,25.36
3047,2024/08/28 11:07:22.799,25.38,25.35,25.36,25.36,25.37,25.38,25.37,25.37,25.36,25.35,25.35,25.36,25.35,25.37,25.38,25.38,25.39,25.36,25.34,25.34,25.35,25.35,25.35,25.36,25.37,25.36,25.37,25.40,25.40,25.39,25.37,25.37,25.37,25.35
3048,2024/08/28 11:07:23.830,25.38,25.36,25.36,25.36,25.36,25.37,25.38,25.37,25.36,25.35,25.36,25.35,25.36,25.37,25.39,25.38,25.38,25.36,25.35,25.35,25.36,25.34,25.35,25.37,25.37,25.37,25.39,25.39,25.39,25.38,25.38,25.37,25.37,25.36
3049,2024/08/28 11:07:24.824,25.37,25.35,25.36,25.36,25.36,25.38,25.38,25.38,25.37,25.35,25.35,25.35,25.36,25.37,25.38,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.35,25.36,25.38,25.37,25.38,25.39,25.39,25.39,25.37,25.37,25.38,25.36
3050,2024/08/28 11:07:25.801,25.37,25.35,25.36,25.36,25.36,25.37,25.38,25.39,25.36,25.36,25.35,25.36,25.36,25.37,25.38,25.38,25.39,25.36,25.34,25.35,25.35,25.34,25.35,25.36,25.37,25.37,25.38,25.39,25.40,25.40,25.38,25.38,25.38,25.36
3051,2024/08/28 11:07:26.802,25.37,25.36,25.36,25.37,25.36,25.37,25.38,25.37,25.37,25.36,25.35,25.35,25.37,25.37,25.39,25.38,25.39,25.36,25.35,25.35,25.35,25.35,25.35,25.36,25.37,25.37,25.38,25.39,25.39,25.40,25.39,25.38,25.37,25.36
3052,2024/08/28 11:07:27.805,25.38,25.35,25.36,25.36,25.36,25.38,25.38,25.38,25.36,25.36,25.35,25.35,25.35,25.37,25.39,25.38,25.38,25.38,25.33,25.35,25.35,25.34,25.36,25.36,25.37,25.38,25.39,25.40,25.40,25.39,25.38,25.38,25.38,25.37
3053,2024/08/28 11:07:28.804,25.38,25.36,25.36,25.36,25.36,25.37,25.38,25.37,25.36,25.36,25.35,25.36,25.36,25.38,25.39,25.38,25.38,25.36,25.34,25.34,25.36,25.35,25.35,25.36,25.37,25.37,25.38,25.40,25.40,25.39,25.39,25.37,25.37,25.36
3054,2024/08/28 11:07:29.817,25.37,25.35,25.36,25.36,25.36,25.38,25.38,25.39,25.36,25.35,25.36,25.35,25.36,25.38,25.38,25.38,25.39,25.37,25.36,25.35,25.35,25.34,25.36,25.36,25.37,25.37,25.39,25.39,25.39,25.40,25.38,25.37,25.37,25.37
3055,2024/08/28 11:07:30.837,25.38,25.36,25.36,25.37,25.35,25.37,25.37,25.38,25.36,25.35,25.35,25.36,25.35,25.36,25.38,25.38,25.38,25.36,25.35,25.35,25.36,25.35,25.36,25.36,25.37,25.38,25.38,25.40,25.40,25.40,25.39,25.38,25.37,25.37
3056,2024/08/28 11:07:31.784,25.37,25.36,25.36,25.36,25.37,25.37,25.37,25.39,25.37,25.35,25.35,25.35,25.37,25.37,25.38,25.38,25.39,25.36,25.34,25.35,25.36,25.35,25.36,25.36,25.37,25.38,25.39,25.40,25.40,25.40,25.38,25.38,25.37,25.37
3057,2024/08/28 11:07:32.802,25.37,25.36,25.36,25.37,25.36,25.38,25.38,25.38,25.36,25.36,25.35,25.36,25.36,25.37,25.39,25.38,25.38,25.36,25.36,25.35,25.35,25.34,25.35,25.36,25.38,25.38,25.39,25.41,25.40,25.39,25.39,25.38,25.38,25.36
3058,2024/08/28 11:07:33.817,25.38,25.36,25.36,25.35,25.36,25.38,25.38,25.38,25.36,25.36,25.35,25.35,25.37,25.38,25.38,25.39,25.39,25.36,25.35,25.36,25.35,25.35,25.36,25.36,25.37,25.38,25.38,25.40,25.39,25.40,25.38,25.38,25.38,25.36
3059,2024/08/28 11:07:34.815,25.37,25.36,25.36,25.36,25.36,25.37,25.38,25.38,25.37,25.36,25.36,25.35,25.36,25.37,25.38,25.38,25.39,25.36,25.35,25.36,25.35,25.36,25.37,25.36,25.37,25.37,25.39,25.40,25.40,25.40,25.38,25.38,25.38,25.37
3060,2024/08/28 11:07:35.828,25.37,25.36,25.37,25.35,25.37,25.37,25.37,25.38,25.37,25.36,25.35,25.36,25.36,25.38,25.38,25.39,25.39,25.37,25.35,25.35,25.35,25.34,25.36,25.36,25.37,25.37,25.38,25.40,25.40,25.38,25.39,25.37,25.37,25.37
3061,2024/08/28 11:07:36.824,25.37,25.36,25.36,25.36,25.36,25.38,25.38,25.38,25.36,25.36,25.35,25.36,25.35,25.38,25.39,25.37,25.38,25.37,25.34,25.35,25.35,25.34,25.37,25.36,25.37,25.37,25.39,25.40,25.40,25.39,25.39,25.38,25.38,25.36
3062,2024/08/28 11:07:37.778,25.37,25.35,25.36,25.35,25.36,25.38,25.37,25.38,25.36,25.35,25.35,25.36,25.35,25.37,25.38,25.38,25.38,25.37,25.34,25.35,25.35,25.35,25.36,25.36,25.37,25.37,25.39,25.39,25.40,25.40,25.39,25.38,25.38,25.36
3063,2024/08/28 11:07:38.787,25.38,25.36,25.37,25.36,25.36,25.38,25.38,25.39,25.36,25.36,25.36,25.36,25.36,25.37,25.38,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.35,25.36,25.37,25.38,25.39,25.40,25.39,25.40,25.38,25.38,25.38,25.37
3064,2024/08/28 11:07:39.787,25.38,25.35,25.36,25.37,25.36,25.38,25.37,25.37,25.36,25.36,25.36,25.36,25.35,25.38,25.37,25.38,25.37,25.37,25.35,25.35,25.36,25.35,25.35,25.36,25.38,25.37,25.38,25.41,25.39,25.39,25.38,25.38,25.37,25.36
3065,2024/08/28 11:07:40.802,25.37,25.36,25.36,25.35,25.36,25.37,25.37,25.38,25.36,25.35,25.36,25.36,25.35,25.37,25.39,25.38,25.38,25.36,25.34,25.35,25.35,25.35,25.35,25.37,25.37,25.37,25.38,25.40,25.38,25.39,25.38,25.37,25.38,25.36
3066,2024/08/28 11:07:41.805,25.37,25.35,25.36,25.36,25.37,25.38,25.37,25.38,25.36,25.36,25.36,25.36,25.36,25.37,25.39,25.38,25.38,25.37,25.35,25.36,25.35,25.36,25.35,25.36,25.37,25.38,25.38,25.39,25.38,25.39,25.38,25.38,25.37,25.36
3067,2024/08/28 11:07:42.812,25.37,25.36,25.35,25.36,25.36,25.39,25.37,25.39,25.36,25.35,25.36,25.36,25.35,25.37,25.38,25.38,25.39,25.36,25.35,25.37,25.35,25.35,25.37,25.37,25.37,25.37,25.38,25.40,25.39,25.39,25.39,25.38,25.38,25.36
3068,2024/08/28 11:07:43.791,25.38,25.36,25.36,25.36,25.37,25.38,25.37,25.38,25.36,25.36,25.35,25.36,25.36,25.38,25.38,25.39,25.38,25.36,25.35,25.35,25.36,25.35,25.36,25.37,25.37,25.38,25.39,25.40,25.39,25.39,25.39,25.37,25.37,25.36
3069,2024/08/28 11:07:44.803,25.37,25.35,25.36,25.37,25.36,25.38,25.38,25.37,25.36,25.36,25.36,25.36,25.36,25.37,25.38,25.38,25.38,25.37,25.35,25.36,25.36,25.35,25.35,25.37,25.37,25.38,25.39,25.40,25.40,25.39,25.39,25.38,25.37,25.36
3070,2024/08/28 11:07:45.800,25.37,25.36,25.35,25.36,25.36,25.38,25.38,25.38,25.36,25.35,25.36,25.36,25.37,25.37,25.38,25.38,25.38,25.37,25.35,25.35,25.35,25.34,25.36,25.38,25.38,25.37,25.39,25.40,25.40,25.39,25.39,25.38,25.37,25.36
3071,2024/08/28 11:07:46.795,25.39,25.36,25.36,25.36,25.37,25.39,25.39,25.38,25.36,25.36,25.35,25.37,25.36,25.38,25.38,25.38,25.38,25.36,25.35,25.35,25.35,25.34,25.37,25.38,25.38,25.38,25.39,25.39,25.40,25.39,25.38,25.38,25.38,25.36
3072,2024/08/28 11:07:47.795,25.38,25.35,25.36,25.36,25.37,25.38,25.38,25.38,25.36,25.36,25.36,25.36,25.36,25.37,25.40,25.40,25.39,25.36,25.35,25.36,25.36,25.36,25.36,25.38,25.38,25.38,25.39,25.40,25.40,25.39,25.38,25.38,25.37,25.37
3073,2024/08/28 11:07:48.811,25.38,25.36,25.36,25.37,25.36,25.38,25.38,25.38,25.36,25.35,25.35,25.36,25.37,25.38,25.39,25.37,25.38,25.37,25.34,25.36,25.36,25.35,25.36,25.37,25.37,25.38,25.38,25.40,25.40,25.39,25.38,25.39,25.38,25.36
3074,2024/08/28 11:07:49.812,25.37,25.36,25.36,25.36,25.37,25.38,25.39,25.38,25.37,25.36,25.36,25.36,25.36,25.39,25.39,25.38,25.39,25.36,25.35,25.35,25.35,25.35,25.37,25.38,25.38,25.38,25.38,25.40,25.40,25.38,25.38,25.38,25.37,25.36
3075,2024/08/28 11:07:50.785,25.38,25.36,25.36,25.36,25.36,25.38,25.38,25.38,25.37,25.35,25.36,25.35,25.36,25.38,25.39,25.38,25.39,25.36,25.36,25.36,25.36,25.36,25.37,25.37,25.38,25.38,25.39,25.40,25.40,25.39,25.39,25.38,25.37,25.37
3076,2024/08/28 11:07:51.814,25.37,25.36,25.37,25.36,25.37,25.39,25.39,25.38,25.37,25.35,25.35,25.37,25.38,25.38,25.39,25.39,25.39,25.37,25.35,25.36,25.35,25.35,25.36,25.38,25.37,25.37,25.38,25.40,25.40,25.39,25.39,25.38,25.38,25.36
3077,2024/08/28 11:07:52.785,25.38,25.36,25.36,25.37,25.38,25.39,25.37,25.39,25.36,25.35,25.37,25.36,25.38,25.38,25.39,25.39,25.38,25.37,25.37,25.36,25.36,25.35,25.37,25.37,25.37,25.38,25.39,25.39,25.40,25.40,25.38,25.38,25.38,25.37
3078,2024/08/28 11:07:53.838,25.38,25.36,25.37,25.37,25.37,25.39,25.38,25.38,25.36,25.36,25.36,25.37,25.37,25.37,25.39,25.38,25.39,25.37,25.35,25.36,25.36,25.36,25.37,25.38,25.37,25.38,25.39,25.40,25.40,25.40,25.38,25.38,25.38,25.38
3079,2024/08/28 11:07:54.820,25.37,25.35,25.37,25.37,25.37,25.38,25.38,25.38,25.37,25.36,25.36,25.36,25.37,25.38,25.39,25.38,25.39,25.36,25.36,25.36,25.36,25.37,25.38,25.37,25.38,25.37,25.38,25.40,25.40,25.39,25.39,25.37,25.37,25.37
3080,2024/08/28 11:07:55.800,25.38,25.36,25.37,25.37,25.37,25.38,25.38,25.39,25.36,25.36,25.36,25.37,25.37,25.37,25.39,25.38,25.39,25.36,25.35,25.36,25.37,25.35,25.37,25.37,25.38,25.38,25.39,25.39,25.39,25.39,25.39,25.38,25.38,25.37
3081,2024/08/28 11:07:56.804,25.38,25.38,25.36,25.37,25.37,25.38,25.38,25.39,25.36,25.36,25.36,25.38,25.37,25.38,25.38,25.39,25.38,25.37,25.35,25.36,25.36,25.36,25.37,25.38,25.37,25.38,25.38,25.40,25.40,25.40,25.39,25.38,25.37,25.36
3082,2024/08/28 11:07:57.805,25.38,25.38,25.36,25.37,25.37,25.38,25.38,25.38,25.38,25.36,25.37,25.36,25.37,25.38,25.39,25.39,25.39,25.37,25.36,25.36,25.36,25.37,25.37,25.37,25.38,25.38,25.38,25.40,25.40,25.40,25.39,25.39,25.38,25.37
3083,2024/08/28 11:07:58.822,25.38,25.36,25.37,25.37,25.37,25.38,25.38,25.38,25.36,25.36,25.36,25.37,25.37,25.38,25.38,25.38,25.38,25.37,25.36,25.36,25.36,25.35,25.36,25.37,25.38,25.38,25.39,25.41,25.40,25.40,25.38,25.38,25.38,25.38
3084,2024/08/28 11:07:59.788,25.38,25.38,25.36,25.37,25.38,25.39,25.38,25.39,25.37,25.36,25.36,25.36,25.37,25.37,25.39,25.38,25.39,25.37,25.36,25.36,25.35,25.35,25.37,25.37,25.38,25.37,25.39,25.40,25.40,25.40,25.39,25.38,25.38,25.37
3085,2024/08/28 11:08:00.817,25.39,25.36,25.36,25.37,25.37,25.38,25.38,25.38,25.36,25.36,25.36,25.37,25.36,25.38,25.38,25.38,25.39,25.37,25.35,25.36,25.36,25.36,25.36,25.37,25.38,25.38,25.39,25.40,25.39,25.39,25.39,25.39,25.38,25.38
3086,2024/08/28 11:08:01.811,25.39,25.36,25.37,25.37,25.36,25.39,25.38,25.38,25.37,25.36,25.36,25.38,25.36,25.38,25.40,25.39,25.39,25.37,25.37,25.36,25.37,25.35,25.37,25.37,25.38,25.38,25.39,25.40,25.39,25.40,25.40,25.37,25.38,25.37
3087,2024/08/28 11:08:02.804,25.38,25.38,25.36,25.37,25.37,25.38,25.38,25.38,25.36,25.36,25.37,25.37,25.37,25.38,25.39,25.39,25.39,25.37,25.35,25.36,25.36,25.35,25.37,25.38,25.38,25.38,25.39,25.39,25.40,25.40,25.39,25.37,25.38,25.37
3088,2024/08/28 11:08:03.805,25.38,25.35,25.37,25.37,25.36,25.38,25.39,25.38,25.36,25.37,25.37,25.37,25.36,25.39,25.39,25.39,25.39,25.38,25.36,25.36,25.35,25.36,25.37,25.37,25.38,25.38,25.40,25.40,25.40,25.40,25.39,25.38,25.38,25.37
3089,2024/08/28 11:08:04.802,25.37,25.36,25.37,25.37,25.37,25.39,25.39,25.38,25.37,25.36,25.37,25.37,25.37,25.38,25.39,25.39,25.39,25.37,25.36,25.36,25.36,25.36,25.37,25.37,25.39,25.38,25.39,25.40,25.40,25.39,25.39,25.38,25.38,25.38
